full_text,precinct,shape_area,shape_len,ward,TOTPOP,NH_WHITE,NH_BLACK,NH_AMIN,NH_ASIAN,NH_NHPI,NH_OTHER,NH_2MORE,HISP,H_WHITE,H_BLACK,H_AMIN,H_ASIAN,H_NHPI,H_OTHER,H_2MORE,VAP,HVAP,WVAP,BVAP,AMINVAP,ASIANVAP,NHPIVAP,OTHERVAP,2MOREVAP,TOTHH,LESS_10K,10K_15K,15K_20K,20K_25K,25K_30K,30K_35K,35K_40K,40K_45K,45K_50K,50K_60K,60K_75K,75K_100K,100K_125K,125K_150K,150K_200K,200K_MORE,JOINID,TOTV_19,JOYCE_19,VALLAS_19,WILSON_19,PRECK_19,DALEY_19,MCCART_19,CHICO_19,MEND_19,ENYIA_19,FORD_19,SALGRIF_19,LHGTFT_19,FIORETTI_1,KOZLAR_19,TOTV_RO15,RO_E15,RO_G15,TOTV_G15,EMAN_G15,WILS_G15,FIORET_G15,GARCIA_G15,WALLS_G15,TOTPOP19,NH_WHITE19,NH_BLACK19,NH_AMIN19,NH_ASIAN19,NH_NHPI19,NH_OTHER19,NH_2MORE19,HISP19,H_WHITE19,H_BLACK19,H_AMIN19,H_ASIAN19,H_NHPI19,H_OTHER19,H_2MORE19,Ward_Prec,MAY19LL,MAY19TP,COUNTY,HVAP_pct,WVAP_pct,BVAP_pct,AMINVAP_pct,ASIANVAP_pct,NHPIVAP_pct,OTHERVAP_pct,2MOREVAP_pct,LESS_10K_pct,10K_15K_pct,15K_20K_pct,20K_25K_pct,25K_30K_pct,30K_35K_pct,35K_40K_pct,40K_45K_pct,45K_50K_pct,50K_60K_pct,60K_75K_pct,75K_100K_pct,100K_125K_pct,125K_150K_pct,150K_200K_pct,200K_MORE_pct,GARCIA_G15_pct,EMAN_G15_pct
10003,3,20762470.35,20114.11537,10,1221.72784,646.8871056,72.327625,4,8.953629492,0,0,6.000000016,483.5594795,243.7217767,8.999999761,19,0,0,183.8840735,27.95362954,996.9365083,338.6290352,590.8871058,53.46673773,3,7.953629492,0,0,3.000000016,545.4238393,26.63409146,112.6957568,25.22520022,6.39E-09,23.127223,17.34541726,5.139382893,17.34541726,17.39676073,31.299245,69.78493407,54.87129751,77.60338006,8.938673532,13.79822627,44.21883322,C10003,312,41,17,19,18,39,29,67,52,6,0,1,16,3,2,367,223,144,112,55,25,3,20,9,1224,548.4836762,70.48936827,0,0,0,0,2.426666667,602.6002889,564.1933224,0,0,0,0,38.40696651,0,3-Oct,209,36,Cook,0.33966961,0.592702846,0.053631036,0.003009219,0.00797807,0,0,0.003009219,0.048831917,0.206620519,0.046248804,1.17E-11,0.042402296,0.031801722,0.009422732,0.031801722,0.031895857,0.05738518,0.127946248,0.100603042,0.142280873,0.016388491,0.025298172,0.081072425,0.178571429,0.491071429
24022,22,5494009.304,12414.6817,24,1689.000062,17.00000004,1634.000058,4,0,0,0,13.99999909,20.00000494,4.000001577,11.99999997,0,0,0,2.000002986,2.000000407,1105.00004,14.00000317,15.00000009,1066.000038,4,0,0,0,5.99999925,557.1105206,123.3123239,111.5441267,69.89255898,23.49891693,42.94482308,27.41753625,13.73248862,37.73685673,3.370099635,13.76677136,23.24673347,57.92081895,1.424588084,0,2.808414649,4.493463237,C24022,209,6,1,97,38,10,0,5,12,11,8,1,20,0,0,279,159,120,217,88,69,6,36,18,1689,0,1671.509426,0,1.202830189,0,0,0,16.28774423,0,13.03019538,0,0,0,3.257548845,0,24-22,161,57,Cook,0.012669686,0.01357466,0.964705881,0.003619909,0,0,0,0.005429863,0.221342659,0.200219028,0.125455464,0.042179991,0.077084926,0.049213819,0.024649487,0.067736751,0.006049248,0.024711024,0.041727328,0.103966478,0.002557101,0,0.005041037,0.008065659,0.165898618,0.405529954
49026,26,1041035.76,4144.327906,49,1535.00003,781.0000091,379.0000048,3.999999561,90.00001376,0,9,48.0000015,224.000001,118.9999993,7.000000328,2.000000011,0,0,78.00000159,17.99999985,1376.000026,183.0000013,748.0000088,316.0000041,2.999999703,82.00001054,0,6,38.00000112,922.7632755,181.969372,110.9484845,146.0609363,117.4738491,20.09181202,24.04158241,42.59026112,19.02533964,10.35455413,62.18919238,33.70541945,49.50015844,44.45060442,18.59385837,41.4192175,0.348633819,C49026,429,12,14,18,92,48,5,13,34,61,2,1,118,4,2,384,193,191,187,95,37,9,36,10,1535,988.0654328,176.0794774,0,56.59662493,0,9.581818182,127.9041916,176.7724551,73.54491018,4.636363636,0,0,0,98.59118127,0,49-26,233,120,Cook,0.132994185,0.543604647,0.229651162,0.002180232,0.05959303,0,0.004360465,0.027616279,0.197200492,0.120235046,0.158286464,0.127306593,0.021773528,0.0260539,0.046155132,0.02061779,0.011221246,0.067394525,0.036526616,0.053643399,0.048171189,0.020150193,0.044886071,0.000377815,0.192513369,0.50802139
40001,1,1756461.722,6868.846769,40,1790.999981,882.999981,66.99999987,1,437.9999979,3.000000119,1.000000786,34.00000006,364.0000011,171.0000048,2.000000053,11,6.000000006,4,140.9999962,29.00000011,1448.999996,265.000004,758.9999924,47.99999987,1,347.9999991,3.000000119,1.000000786,24,876.1813981,184.0448969,109.6075842,69.80288546,37.36287895,7.060719158,8.786712211,51.19890763,48.0621886,25.78768893,52.64902216,52.83126227,69.01939377,72.67742594,38.51151135,28.98719351,19.79112707,C40001,289,38,32,9,35,42,17,28,31,11,2,1,40,3,0,265,146,119,190,84,11,10,80,5,1791,669.3757944,81.65171243,0,340.283413,0,9.95423341,208.1223659,481.6124808,365.529574,4.602487953,0,0,0,91.27167632,20.2087426,40-1,215,81,Cook,0.182884751,0.52380952,0.033126294,0.000690131,0.240165631,0.002070393,0.000690132,0.016563147,0.210053417,0.125096909,0.079667162,0.042642858,0.008058513,0.010028417,0.058434141,0.054854153,0.029431906,0.06008918,0.060297174,0.07877295,0.082947922,0.043953811,0.033083553,0.022587933,0.421052632,0.442105263
27010,10,14956581.2,20980.83619,27,1395.000169,247.0000974,832.0000227,4.000000053,177.0000241,2.00000005,0.999999924,45.00000348,87.00002114,52.00000988,8.999999996,9.69E-07,3.000000369,0,19.00000781,4.000002118,1316.000156,85.00001834,245.000093,761.0000197,4.000000053,176.0000222,2.00000005,1.06E-07,43.00000311,757.9199118,166.6551274,107.9744793,62.29792136,40.5845861,13.19911322,23.90872408,37.07530235,4.089656572,24.808809,35.32460396,61.25913568,26.62345455,48.25641621,41.35741416,49.75646004,14.74870785,C27010,331,4,6,102,95,29,4,8,8,10,10,1,39,11,1,266,176,90,245,93,80,12,46,14,1395,405.2591587,649.5822638,0,114.7957539,1.528,0.02293578,36.20820532,187.6036825,120.2865928,10.5950096,0,0,0,56.69455722,0.027522936,27-10,187,126,Cook,0.064589672,0.186170261,0.578267423,0.003039513,0.133738603,0.001519757,8.05E-11,0.032674771,0.219884878,0.142461595,0.082195916,0.053547328,0.017414918,0.031545185,0.048917177,0.005395895,0.032732758,0.046607304,0.080825341,0.035127002,0.063669545,0.054566998,0.065648704,0.019459454,0.187755102,0.379591837
8045,45,1685234.46,6007.015162,8,1505,3.000000005,1481,2.000000003,1,0,0,10.00000001,8.000000002,5.22E-09,6.999999999,0,0,0,0.999999998,0,1152,5.000000003,3.000000003,1134,2.000000003,1,0,0,7,849.8913446,208.7626507,107.1881541,88.17041537,99.54564712,49.0648701,34.04065113,60.67869289,71.74304466,10.26642959,45.6093159,22.41244258,20.34742559,5.763021258,5.356026056,7.726627559,13.21592999,C08045,185,3,5,63,52,20,2,2,5,12,5,0,14,0,0,237,136,101,347,143,27,43,132,2,1505,2.572687225,1442.776439,0,0,0,0,33.93512818,25.71574593,10.43870549,8.330768008,0,0,0,6.94627243,0,Aug-45,135,73,Cook,0.004340278,0.002604167,0.984375,0.001736111,0.000868056,0,0,0.006076389,0.245634518,0.126119833,0.103743162,0.117127498,0.057730756,0.040052945,0.071395824,0.084414373,0.012079697,0.053664879,0.026370951,0.023941208,0.006780892,0.006302013,0.009091312,0.015550141,0.380403458,0.412103746
7012,12,2049274.971,7211.845207,7,1633.000001,10.00000007,1585.000001,1,1.04E-08,0,5.18E-09,20.00000003,17.00000001,2,7.000000005,0,0,0,5,3,1189.000001,9,9.000000041,1154.000001,1,1.04E-08,0,5.18E-09,16.00000002,714.9596503,162.9441843,105.5232726,82.98509881,22.11693741,35.01655195,37.14620032,8.115465876,19.26241079,18.53993536,41.43186448,37.25070725,46.60480734,84.83461739,13.18759541,5.95E-07,4.50E-07,C07012,222,5,5,78,54,25,0,4,11,14,0,0,23,3,0,260,148,112,177,73,51,5,38,10,1633,16.62423439,1580.786627,0,0,0,0,1.479741632,34.10939687,4.29339207,19.74733096,0,0,0,10.06867384,0,12-Jul,165,67,Cook,0.007569386,0.007569386,0.970563499,0.000841043,8.71E-12,0,4.35E-12,0.013456686,0.227906826,0.147593326,0.116069625,0.030934525,0.048976962,0.05195566,0.011350942,0.026941955,0.025931443,0.057949934,0.052101832,0.065185227,0.118656511,0.01844523,8.32E-10,6.29E-10,0.214689266,0.412429379
4012,12,2822516.001,7840.409263,4,1352.999992,21.99999979,1283.999993,0.999999976,2,0,1,27.99999927,14.99999965,2.999999646,5,0,1,0,0,6,956.9999945,8.999999646,18.99999979,909.9999952,0.999999976,2,0,1,14.99999991,1036.436737,280.9715119,105.265742,96.40265102,56.75549629,36.25347182,40.01668883,63.51306782,41.61453537,26.8810836,49.33801807,34.08546134,82.24233227,39.86791278,34.12129517,1.20E-07,49.10746867,C04012,361,2,2,72,105,20,0,7,6,54,8,2,78,1,0,351,193,158,244,105,2,10,126,1,1353,43.76223567,1162.369882,0,7.505730659,0,12.41332378,29.22710348,97.72172442,44.24076208,53.48096235,0,0,0,0,0,12-Apr,230,141,Cook,0.009404388,0.019853709,0.950888193,0.001044932,0.002089864,0,0.001044932,0.015673981,0.271093741,0.101565043,0.093013541,0.054760213,0.034978953,0.038609871,0.061280217,0.040151544,0.025936058,0.047603502,0.032887161,0.079351039,0.038466325,0.032921735,1.16E-10,0.047381058,0.516393443,0.430327869
3029,29,5389063.526,10224.92683,3,1179.000001,34.00000002,1112.000001,0.999999993,19.99999988,0,0,8.999999993,2.999999993,2.999999993,0,0,0,0,0,0,854.0000021,1.999999993,34.00000002,789.0000022,0.999999993,19.99999988,0,0,8,590.3022329,195.0864014,104.8190171,64.9132164,49.53949605,12.08681297,28.98137926,6.717207338,9.038772277,6.062575765,29.54114641,9.823940104,28.77589875,7.743961596,16.07192679,5.037905321,16.06257531,C03029,279,4,11,75,58,23,1,5,14,38,5,0,40,4,1,312,200,112,264,146,5,41,70,2,1179,61.3690445,1030.188854,0,53.05554993,0,0,22.12504725,12.26150439,4.038929149,0,0.831070071,0,0,7.391505173,0,29-Mar,217,100,Cook,0.00234192,0.039812646,0.923887588,0.00117096,0.023419204,0,0,0.009367681,0.330485623,0.17756839,0.10996607,0.083922258,0.020475635,0.049095832,0.011379268,0.015312109,0.010270291,0.050044104,0.016642221,0.048747738,0.013118638,0.027226607,0.008534451,0.027210765,0.265151515,0.553030303
49025,25,1066016.325,4254.707645,49,1844.00006,977.0000169,454.0000237,8.000000226,147.0000083,1,6.000000155,60.00000384,191.0000071,73.00000314,14.00000014,20.00000014,0,0,69.00000255,15.00000113,1613.000049,154.0000065,905.0000131,372.0000201,6.000000083,128.0000064,1,4.000000155,43.00000312,1046.946323,94.7403308,104.7566015,108.0471962,78.58786075,52.04931511,89.71315909,55.77670444,114.5102303,60.01619974,86.35129302,52.00160789,39.62995329,54.68789138,16.43645954,39.36437293,0.277146934,C49025,486,5,20,9,110,42,4,13,34,68,2,2,171,2,1,376,174,202,144,52,51,3,25,13,1844,1002.594926,455.2629611,0,170.8349317,0,0,55.5637336,159.7434475,84.57697125,0,0,0,0,75.16647621,0,49-25,271,143,Cook,0.095474273,0.561066327,0.230626168,0.003719777,0.07935524,0.000619963,0.002479851,0.026658402,0.090492061,0.10005919,0.103202231,0.075063887,0.049715362,0.085690314,0.05327561,0.109375455,0.057325002,0.082479198,0.049669794,0.037852899,0.052235621,0.015699429,0.037599227,0.000264719,0.173611111,0.361111111
8014,14,1265184.988,5597.476038,8,1081.000008,1.999999995,1056.000008,2.999999997,0,0,1,9.000000479,10.00000024,1.999999995,7.000000242,0,0,0,0,1,805.000008,5.999999992,0.999999997,789.0000075,2.999999997,0,0,1,5.000000489,506.4473607,108.781644,104.2764268,49.40699734,35.88562405,71.17806199,43.62338974,7.183104598,11.30710019,9.78328646,26.05046142,13.4783285,3.13460592,6.921083318,0,15.43724642,0,C08014,145,3,1,39,44,8,1,2,5,10,2,1,26,1,0,182,104,78,298,122,54,19,81,22,1081,47.77637131,958.3068849,0,0,0,0,21.08670886,53.83003492,26.91501746,10.09313155,0,0,0,16.82188591,0,14-Aug,114,53,Cook,0.007453416,0.001242236,0.980124223,0.003726708,0,0,0.001242236,0.006211181,0.214793584,0.205897858,0.097556037,0.07085756,0.14054385,0.086136079,0.014183319,0.022326309,0.019317479,0.051437649,0.026613484,0.006189401,0.013665948,0,0.030481443,0,0.271812081,0.409395973
24039,39,2686444.239,8624.302803,24,1311.999972,45.99999986,700.9999831,0.999999946,2.000000024,4.25E-10,0.999999931,14.9999994,545.9999897,200.9999899,9.000000527,7.999999958,0,0,297.9999924,30.00000691,1000.999983,400.9999967,45.99999903,539.9999876,0.999999939,2.000000024,4.25E-10,0.999999931,9.999999628,656.6873735,165.5750123,103.835178,62.67529157,17.77359535,87.93249361,17.77359186,29.93446746,21.51540232,3.14E-06,49.57895836,43.9662478,22.45085323,24.32175537,4.677260771,1.62E-06,4.677260763,C24039,228,8,1,69,49,19,2,6,21,17,5,0,27,1,0,296,147,149,260,132,62,7,46,13,1312,52.4482132,678.6480921,0,0,0,0,1.589339794,579.3143549,65.16293156,120.7898243,0,0,0,380.6468807,12.71471835,24-39,155,55,Cook,0.400599404,0.045954046,0.539460536,0.000999001,0.001998002,4.24E-13,0.000999001,0.00999001,0.252136738,0.15811965,0.095441597,0.027065535,0.133903128,0.02706553,0.045584046,0.032763539,4.79E-09,0.075498571,0.066951566,0.034188039,0.037037038,0.007122508,2.46E-09,0.007122508,0.176923077,0.507692308
6015,15,6563452.577,10961.58989,6,1880.000018,14.0000001,1842.000018,3.999999935,9.93E-08,0,0,14.00000025,6.000000366,1.000000149,4.000000133,4.97E-08,0,0,0.999999935,9.93E-08,1233.000018,5.000000316,8.000000099,1204.000017,2.999999935,9.93E-08,0,0,13.00000025,605.9585864,108.9426431,103.7231098,62.32582097,45.48647891,93.61393137,30.51582063,17.2240477,6.073791884,17.13178262,51.85425822,26.64506709,5.33695203,10.96497235,18.11991067,0,7.999998995,C06015,177,2,4,75,33,18,1,3,9,14,1,1,14,0,0,247,138,109,222,106,64,4,34,14,1880,29.64765198,1793.243075,0,0,0,0,31.5270936,25.58217927,5.262417597,9.378351539,0,0,0,0,10.94141013,15-Jun,134,65,Cook,0.00405515,0.00648824,0.97648013,0.00243309,8.05E-11,0,0,0.01054339,0.179785625,0.171171945,0.102854918,0.075065326,0.154488992,0.050359581,0.028424463,0.010023444,0.0282722,0.085573931,0.043971763,0.008807453,0.01809525,0.029902886,0,0.013202221,0.153153153,0.477477477
9015,15,32844110.88,26322.37839,9,2090.999637,2.999999934,2048.999638,4,0,0,0,16.99999967,17.99999941,5.999999803,6.999999934,0,0,0,3.999999737,0.999999934,1021.999654,5.999999803,1,1001.999654,3,0,0,0,9.999999803,892.9638107,424.621777,100.8134868,98.12435637,26.72021267,55.28498423,26.35233627,9.02E-07,58.51296238,21.61658555,20.07254341,25.89637681,6.948188817,19.99999956,0,5.88E-08,7.999999932,C09015,161,0,9,56,33,12,2,2,5,11,1,0,21,0,0,156,93,63,311,131,69,14,80,17,2251,19.74789418,2012.780794,0.978094753,19.37833204,0,0,0,198.1148855,151.4626031,27.46623583,0,0,0,19.18604651,0,15-Sep,130,50,Cook,0.005870843,0.000978474,0.980430522,0.002935422,0,0,0,0.009784739,0.475519581,0.112897618,0.109886151,0.029923063,0.061911786,0.029511091,1.01E-09,0.06552669,0.024207684,0.022478563,0.029000477,0.007781042,0.022397324,0,6.58E-11,0.00895893,0.257234727,0.421221865
4001,1,2224762.929,8396.194455,4,2237.000004,1056.999969,524.0000636,1,379.9999732,0,13.99999959,77.00000785,183.9999912,121.9999874,5.00000004,0,1.09E-06,0,40.00000075,17.00000189,2013.999988,156.9999919,977.9999667,451.0000544,0,355.9999732,0,12.99999911,59.00000268,1198.755237,229.1744859,100.4700487,43.57308137,47.92594761,64.5144845,54.99935288,78.89632338,52.24983817,36.4410792,87.73469946,126.3811881,103.8081094,33.13200218,20.88216262,23.4114612,95.16097207,C04001,461,3,7,21,176,25,3,9,18,75,2,5,116,1,0,399,138,261,211,93,1,14,102,1,2237,969.9713642,516.9514271,9.783050847,432.0481927,0,0,76.43255788,231.8134074,174.4088229,0,0,5.448307411,0,51.95627708,0,1-Apr,189,248,Cook,0.077954316,0.485600781,0.223932501,0,0.176762649,0,0.006454816,0.029294937,0.191177047,0.083811979,0.036348606,0.039979761,0.053817896,0.045880386,0.065815206,0.043586744,0.030399099,0.073188168,0.105427017,0.086596585,0.027638671,0.017419872,0.019529809,0.079383154,0.483412322,0.440758294
27038,38,485922.0249,3494.692322,27,1727.000045,929.0000374,473.0000005,0.999999998,168.0000035,0,5.000000202,42.00000091,109.0000022,65.00000161,7.000000102,0,1,0,27.0000003,9.000000204,1682.000044,104.0000022,914.0000363,458.0000005,0.999999998,160.0000035,0,5.000000202,40.00000091,1477.876628,218.7537162,99.02159272,12.9832463,128.5360115,22.99999349,205.0342065,4.646639935,82.12982391,18.25968873,108.2878944,162.6762383,124.9198023,164.2227321,41.57344809,21.00000031,62.83159366,C27038,307,18,6,29,61,68,11,18,19,11,3,1,53,4,2,417,310,107,218,102,6,36,69,5,1727,755.0680293,417.3066855,0,315.2646542,0,0,0.30775224,239.0528787,206.2986434,0.175301909,0,7.952650177,0,24.5211021,0.105181145,27-38,252,117,Cook,0.061831153,0.543400721,0.27229488,0.00059453,0.095124851,0,0.002972652,0.023781213,0.148018929,0.067002611,0.008785068,0.086973438,0.015562864,0.138735672,0.003144132,0.055572855,0.012355354,0.073272621,0.110074302,0.084526543,0.111120732,0.028130527,0.014209576,0.042514776,0.316513761,0.467889908
28034,34,8886301.324,16929.70294,28,2392.999949,81.9999988,1820.999978,6.999999556,13.99999946,0,0,16.00000001,452.9999734,164.9999879,21.99999932,2.999999464,0,1,239.9999877,21.99999894,1679.999967,320.9999822,76.99999906,1250.999987,6.999999556,11.99999946,0,0,12.00000001,834.3471274,136.2096549,96.87119964,102.9243742,44.47931834,49.14353297,15.4433282,46.97691501,16.78540579,55.17611435,66.83867508,64.86478385,71.64858694,26.41135091,14.99999955,25.57388719,4.30E-07,C28034,261,11,6,76,50,34,3,7,16,15,9,0,32,1,0,286,157,129,327,204,7,36,78,2,2393,134.2265632,1869.506945,0,5.233883857,0,0,11.54067033,372.4919378,179.481921,0,0,0,0,170.3919047,22.61811213,28-34,204,92,Cook,0.191071422,0.045833334,0.744642864,0.004166666,0.007142857,0,0,0.007142857,0.16325298,0.116104193,0.123359176,0.053310327,0.058900584,0.018509476,0.056303801,0.020118012,0.066130885,0.080108953,0.077743162,0.085873834,0.031655111,0.017978128,0.030651376,5.15E-10,0.23853211,0.623853211
9003,3,50324965.92,33996.66058,9,1478.00005,6.57E-08,1457.000042,3,0,0,0,10.00000033,8.00000769,3.69E-06,7.000000502,0,0,0,8.10E-07,1.000002686,911.0000285,2.00000422,0,902.000024,2,0,0,0,5.000000197,886.2410062,383.1709312,96.18658007,56.54727655,90.84644034,70.14169925,43.56921063,18.54008996,28.7371406,12.91149734,20.15002424,18.54009108,15.75907803,31.14094628,2.17E-07,2.68E-07,1.47E-07,C09003,132,3,10,50,20,6,0,5,5,9,0,0,16,1,0,152,91,61,344,152,38,31,97,26,1478,0,1478,0,0,0,0,0,0,0,0,0,0,0,0,0,3-Sep,109,20,Cook,0.002195394,0,0.990120742,0.00219539,0,0,0,0.005488474,0.432355227,0.108533209,0.063805755,0.102507602,0.079145175,0.049161809,0.020919919,0.032425876,0.014568833,0.022736506,0.02091992,0.017781933,0.035138237,2.44E-10,3.02E-10,1.66E-10,0.281976744,0.441860465
8040,40,1769843.184,6673.023707,8,739.000065,1,727.0000649,1,1,0,0,3,6.00000001,5,1.03E-08,1,0,0,0,0,582.0000507,4.00000001,1,573.0000507,1,1,0,0,2,486.675605,73.40099304,94.77399952,4.87E-06,25.42205148,52.11905115,26.6934982,13.38002592,35.29943675,1.23E-07,35.97194235,54.81957097,50.14006462,11.97897091,6.654983853,6.021011147,6.93E-08,C08040,202,4,5,48,53,16,0,6,11,24,2,0,31,2,0,226,149,77,291,116,7,45,122,1,739,34.38472419,704.6152758,0,0,0,0,0,0,0,0,0,0,0,0,0,Aug-40,141,67,Cook,0.006872852,0.001718213,0.984536084,0.001718213,0.001718213,0,0,0.003436426,0.150821188,0.194737518,1.00E-08,0.052236133,0.107091974,0.054848646,0.027492699,0.072531757,2.53E-10,0.073913593,0.112640885,0.103025638,0.024613872,0.013674373,0.012371713,1.42E-10,0.419243986,0.39862543
10008,8,5594487.527,11572.6833,10,1696.99998,12.99999966,1286.999992,0,4,0,2,9,381.9999885,122.9999966,15,6,0,0,221.9999918,16,939.9999891,265.9999935,12.99999966,648.9999959,0,4,0,1,7,565.6388038,197.7223911,93.57390475,28.69621209,77.46885227,31.23566764,15.7291397,8.650980612,8.718298187,23.58337827,43.88748324,14.42332266,13.15416071,5.723352956,0.475152144,0.220747303,2.375760238,C10008,100,3,1,15,22,7,1,14,15,9,2,1,10,0,0,165,67,98,140,56,39,5,32,8,1697,34.01017217,1213.722524,6.375404531,0,0,0,50.52289709,392.3690019,259.5988531,5.355339806,0.510032362,0,0,74.85178252,52.05299417,8-Oct,61,21,Cook,0.28297872,0.013829787,0.690425536,0,0.004255319,0,0.00106383,0.007446809,0.349555918,0.16543049,0.050732397,0.136958164,0.055221932,0.027807745,0.015294178,0.01541319,0.041693353,0.077589237,0.025499175,0.023255407,0.010118388,0.000840027,0.000390262,0.004200137,0.228571429,0.4
17015,15,4497838.984,12516.58014,17,1534.000065,8.000000433,1493.000064,2,0,0,1.000000247,20.00000025,10.00000025,0,3,0,0,0,2.000000247,5,1042.000041,4.000000247,5.000000289,1018.00004,2,0,0,1.000000247,12,570.8265702,96.78977592,93.51344437,29.26402539,39.58790655,85.14072815,24.36779593,25.30631781,1.907823105,7.761025402,34.73933404,55.25498288,66.73336342,6.843949769,3.616097463,0,0,C17015,222,1,8,73,44,23,1,7,7,16,4,1,33,0,0,260,137,123,156,43,4,8,101,0,1534,13.19274117,1503.52714,0,0,10.84444444,0,5.926074074,0.5096,0.364,0.0832,0,0,0,0.0624,0,17-15,149,79,Cook,0.003838772,0.004798465,0.976967371,0.001919386,0,0,0.000959693,0.011516314,0.16956074,0.163821114,0.051266053,0.069351899,0.149153408,0.042688615,0.044332761,0.003342211,0.013596118,0.060857949,0.096798197,0.116906547,0.011989543,0.006334844,0,0,0.647435897,0.275641026
11032,32,3253377.692,8917.191299,11,573.9999889,371.9999988,2,0,122.9999932,0,0,4,72.99999693,47.99999693,0,1,0,0,22,2,500.9999902,56.99999754,330.9999994,2,0,106.9999932,0,0,4,569.1459106,155.4740026,93.00676977,13.88160809,20.12833116,41.64482217,16.6579294,3.470402957,39.56258048,12.49344706,22.90465367,36.78625992,45.80930494,22.2105726,27.06913438,9.023045665,9.023045673,C11032,189,16,12,5,5,95,5,23,6,8,0,0,11,0,2,237,189,48,271,94,7,30,138,2,574,238.1143935,19.84286612,2.886235072,223.3224387,0,0,1.443117536,88.39094909,54.47768699,0,0,0,0,33.9132621,0,Nov-32,105,39,Cook,0.113772452,0.660678654,0.003992016,0,0.213572845,0,0,0.007984032,0.273170728,0.163414632,0.024390245,0.035365854,0.073170731,0.029268293,0.006097563,0.069512193,0.02195122,0.040243905,0.064634146,0.080487805,0.039024391,0.047560975,0.01585366,0.01585366,0.509225092,0.346863469
20023,23,2676274.062,6684.944492,20,1786.000033,4.000000059,1753.000032,6,2,0,1,15.00000078,5.000000076,0,4.000000076,0,0,0,0,1,1101.00002,3.000000076,3.000000067,1078.00002,3,2,0,1,11.00000047,708.9999756,243.9999921,92.999994,9.000002669,94.99999638,10.99999996,27.0000003,30.99999889,8.68E-07,41.99999746,52.99999705,47.99999915,3.62E-07,23.99999841,31.99999794,0,0,C20023,235,7,3,101,52,10,0,5,8,15,4,2,26,2,0,285,172,113,226,108,8,24,85,1,1786,21.61401274,1721.157962,0,0,0,0,0,43.22802548,43.22802548,0,0,0,0,0,0,20-23,174,79,Cook,0.002724796,0.002724796,0.9791099,0.002724796,0.00181653,0,0.000908265,0.009990918,0.344146686,0.131170659,0.012693939,0.133991537,0.01551481,0.038081807,0.043723554,1.22E-09,0.059238362,0.074753172,0.067700988,5.10E-10,0.033850493,0.04513399,0,0,0.376106195,0.477876106
